-16,60,16
-18,59,16
-20,59,15
-21,59,15
-21,59,14
-22,60,13
-23,59,12
-22,59,12
-21,60,12
-20,59,12
